event,rank,time,digitalTime,error,name,nationality,date,year,notes
1500,5886,03:37.1,3.618333333,0.01,FRA,2009-08-17T00:00:00Z,,2009,AT
1500,5886,03:37.1,3.618333333,0.01,KEN,2010-05-24T00:00:00Z,,2010,AT
1500,5886,03:37.0,3.616666667,0.01,KEN,2010-08-01T00:00:00Z,,2010,AT
1500,5886,03:37.1,3.618333333,0.01,KEN,2010-08-14T00:00:00Z,,2010,AT
1500,5886,03:37.1,3.618333333,0.01,RSA,2012-05-28T00:00:00Z,,2012,AT
1500,5886,03:37.1,3.618333333,0.01,ETH,2012-06-09T00:00:00Z,,2012,AT
1500,5886,03:37.1,3.618333333,0.01,USA,2013-07-13T00:00:00Z,,2013,AT
1500,5886,03:37.1,3.618333333,0.01,TUR,2013-08-16T00:00:00Z,,2013,AT
1500,5910,03:37.1,3.618333333,0.01,MAR,1980-07-17T00:00:00Z,,1980,AT
1500,5910,03:37.1,3.618333333,0.01,NZL,1984-03-06T00:00:00Z,,1984,AT
1500,5910,03:37.1,3.618333333,0.01,SU,1985-09-07T00:00:00Z,,1985,AT
1500,5910,03:37.1,3.618333333,0.01,USA,1987-07-10T00:00:00Z,,1987,AT
1500,5910,03:37.1,3.618333333,0.01,USA,1988-07-05T00:00:00Z,,1988,AT
1500,5910,03:37.1,3.618333333,0.01,NED,1988-10-01T00:00:00Z,,1988,AT
1500,5910,03:37.1,3.618333333,0.01,ESP,1989-07-25T00:00:00Z,,1989,AT
1500,5910,03:37.1,3.618333333,0.01,ITA,1990-06-28T00:00:00Z,,1990,AT
1500,5910,03:37.1,3.618333333,0.01,IRL,1996-06-05T00:00:00Z,,1996,AT
1500,5910,03:37.1,3.618333333,0.01,FRA,1996-07-29T00:00:00Z,,1996,AT
1500,5910,03:37.1,3.618333333,0.01,KEN,1997-06-13T00:00:00Z,,1997,AT
1500,5910,03:37.1,3.618333333,0.01,CRO,2000-06-14T00:00:00Z,,2000,AT
1500,5910,03:37.1,3.618333333,0.01,NED,2001-06-08T00:00:00Z,,2001,AT
1500,5910,03:37.1,3.618333333,0.01,MAR,2004-06-02T00:00:00Z,,2004,AT
1500,5910,03:37.1,3.618333333,0.01,ESP,2004-07-23T00:00:00Z,,2004,AT
1500,5910,03:37.1,3.618333333,0.01,GBR,2005-07-10T00:00:00Z,,2005,AT
1500,5910,03:37.1,3.618333333,0.01,KEN,2006-07-17T00:00:00Z,,2006,AT
1500,5910,03:37.1,3.618333333,0.01,ESP,2007-08-12T00:00:00Z,,2007,AT
1500,5910,03:37.1,3.618333333,0.01,KEN,2007-09-09T00:00:00Z,,2007,AT
1500,5910,03:37.1,3.618333333,0.01,KEN,2009-06-01T00:00:00Z,,2009,AT
1500,5910,03:37.1,3.618333333,0.01,USA,2013-05-17T00:00:00Z,,2013,AT
1500,5910,03:37.1,3.618333333,0.01,KEN,2015-07-02T00:00:00Z,,2015,AT
1500,5910,03:37.1,3.618333333,0.01,DJI,2015-07-18T00:00:00Z,,2015,AT
1500,5910,03:37.1,3.618333333,0.01,USA,2016-06-19T00:00:00Z,,2016,AT
1500,5910,03:37.1,3.618333333,0.01,MAR,2017-07-04T00:00:00Z,,2017,AT
1500,5935,03:37.1,3.618333333,0.01,GDR,1980-05-24T00:00:00Z,,1980,AT
1500,5935,03:37.1,3.618333333,0.01,KEN,1992-07-10T00:00:00Z,,1992,AT
1500,5935,03:37.1,3.618333333,0.01,MAR,2000-06-23T00:00:00Z,,2000,AT
1500,5935,03:37.1,3.618333333,0.01,POL,2003-06-12T00:00:00Z,,2003,AT
1500,5935,03:37.1,3.618333333,0.01,ALG,2005-07-26T00:00:00Z,,2005,AT
1500,5935,03:37.1,3.618333333,0.01,KEN,2005-09-19T00:00:00Z,,2005,AT
1500,5935,03:37.1,3.618333333,0.01,KEN,2008-06-15T00:00:00Z,,2008,AT
1500,5935,03:37.1,3.618333333,0.01,IRI,2010-11-23T00:00:00Z,,2010,AT
1500,5935,03:37.1,3.618333333,0.01,POL,2013-06-12T00:00:00Z,,2013,AT
1500,5935,03:37.1,3.618333333,0.01,ETH,2017-06-10T00:00:00Z,,2017,AT
1500,5945,03:37.1,3.618333333,0.01,BEL,1968-07-10T00:00:00Z,,1968,AT
1500,5945,03:37.1,3.618333333,0.01,AUS,1975-01-26T00:00:00Z,,1975,AT
1500,5945,03:37.1,3.618333333,0.01,NZL,1977-07-08T00:00:00Z,,1977,AT
1500,5945,03:37.1,3.618333333,0.01,FRA,1977-07-23T00:00:00Z,,1977,AT
1500,5945,03:37.1,3.618333333,0.01,KEN,1978-06-04T00:00:00Z,,1978,AT
1500,5945,3:37,3.616666667,0.01,USA,1982-06-12T00:00:00Z,,1982,AT
1500,5945,3:37,3.616666667,0.01,GBR,1983-06-26T00:00:00Z,,1983,AT
1500,5945,03:37.1,3.618333333,0.01,RUS,1984-07-07T00:00:00Z,,1984,AT
1500,5945,03:37.1,3.618333333,0.01,NZL,1987-08-10T00:00:00Z,,1987,AT
1500,5945,03:37.1,3.618333333,0.01,RUS,1988-06-24T00:00:00Z,,1988,AT
1500,5945,3:37,3.616666667,0.01,KEN,1988-08-13T00:00:00Z,,1988,AT
1500,5945,3:37,3.616666667,0.01,KEN,1998-06-06T00:00:00Z,,1998,AT
1500,5945,03:37.1,3.618333333,0.01,IRL,2001-07-14T00:00:00Z,,2001,AT
1500,5945,03:37.1,3.618333333,0.01,USA,2001-07-14T00:00:00Z,,2001,AT
1500,5945,03:37.1,3.618333333,0.01,ALG,2001-07-19T00:00:00Z,,2001,AT
1500,5945,03:37.1,3.618333333,0.01,MAR,2005-05-29T00:00:00Z,,2005,AT
1500,5945,03:37.1,3.618333333,0.01,FRA,2012-07-19T00:00:00Z,,2012,AT
1500,5945,3:37,3.616666667,0.01,KEN,2015-03-21T00:00:00Z,,2015,AT
1500,5945,03:37.1,3.618333333,0.01,FRG,1984-08-26T00:00:00Z,,1984,AT
1500,5945,03:37.1,3.618333333,0.01,BRA,1985-07-16T00:00:00Z,,1985,AT
1500,5945,03:37.1,3.618333333,0.01,FR,1995-06-01T00:00:00Z,,1995,AT
1500,5945,03:37.1,3.618333333,0.01,FRA,1995-06-21T00:00:00Z,,1995,AT
1500,5945,03:37.1,3.618333333,0.01,KEN,1995-08-16T00:00:00Z,,1995,AT
1500,5945,03:37.1,3.618333333,0.01,ITA,1996-05-25T00:00:00Z,,1996,AT
1500,5945,03:37.1,3.618333333,0.01,CAN,1998-07-01T00:00:00Z,,1998,AT
1500,5945,03:37.1,3.618333333,0.01,KEN,1998-08-30T00:00:00Z,,1998,AT
1500,5945,03:37.1,3.618333333,0.01,UKR,2001-06-02T00:00:00Z,,2001,AT
1500,5945,03:37.1,3.618333333,0.01,KEN,2001-07-04T00:00:00Z,,2001,AT
1500,5945,03:37.1,3.618333333,0.01,BRA,2003-05-17T00:00:00Z,,2003,AT
1500,5945,03:37.1,3.618333333,0.01,CZE,2003-06-12T00:00:00Z,,2003,AT
1500,5945,03:37.1,3.618333333,0.01,KEN,2004-08-22T00:00:00Z,,2004,AT
1500,5945,03:37.1,3.618333333,0.01,GER,2009-06-01T00:00:00Z,,2009,AT
1500,5945,03:37.1,3.618333333,0.01,USA,2011-08-06T00:00:00Z,,2011,AT
1500,5945,03:37.1,3.618333333,0.01,MAR,2012-06-11T00:00:00Z,,2012,AT
1500,5945,03:37.1,3.618333333,0.01,AUS,2013-03-09T00:00:00Z,,2013,AT
1500,5945,03:37.1,3.618333333,0.01,USA,2014-05-15T00:00:00Z,,2014,AT
1500,5945,03:37.1,3.618333333,0.01,GBR,2016-05-21T00:00:00Z,,2016,AT
1500,5982,03:37.1,3.618333333,0.01,USA,1983-07-26T00:00:00Z,,1983,AT
1500,5982,03:37.1,3.618333333,0.01,SUD,1984-08-11T00:00:00Z,,1984,AT
1500,5982,03:37.1,3.618333333,0.01,USA,1985-07-16T00:00:00Z,,1985,AT
1500,5982,03:37.1,3.618333333,0.01,USA,1989-07-10T00:00:00Z,,1989,AT
1500,5982,03:37.1,3.618333333,0.01,FRA,1993-07-02T00:00:00Z,,1993,AT
1500,5982,03:37.1,3.618333333,0.01,FRA,1993-07-21T00:00:00Z,,1993,AT
1500,5982,03:37.1,3.618333333,0.01,CRO,1993-07-31T00:00:00Z,,1993,AT
1500,5982,03:37.1,3.618333333,0.01,NED,2001-07-09T00:00:00Z,,2001,AT
1500,5982,03:37.1,3.618333333,0.01,FRA,2001-09-02T00:00:00Z,,2001,AT
1500,5982,03:37.1,3.618333333,0.01,KEN,2002-06-01T00:00:00Z,,2002,AT
1500,5982,03:37.1,3.618333333,0.01,NED,2002-07-08T00:00:00Z,,2002,AT
1500,5982,03:37.1,3.618333333,0.01,POR,2003-07-11T00:00:00Z,,2003,AT
1500,5982,03:37.1,3.618333333,0.01,MAR,2005-08-06T00:00:00Z,,2005,AT
1500,5982,03:37.1,3.618333333,0.01,KEN,2013-08-18T00:00:00Z,,2013,AT
1500,5982,03:37.1,3.618333333,0.01,BEL,2015-06-11T00:00:00Z,,2015,AT
1500,5997,03:37.1,3.618333333,0.01,CZE,1983-08-13T00:00:00Z,,1983,AT
1500,5997,03:37.1,3.618333333,0.01,KEN,1990-07-26T00:00:00Z,,1990,AT
1500,5997,03:37.1,3.618333333,0.01,USA,1990-08-07T00:00:00Z,,1990,AT
1500,5997,03:37.1,3.618333333,0.01,NZL,1991-06-27T00:00:00Z,,1991,AT
1500,5997,03:37.1,3.618333333,0.01,USA,1993-07-30T00:00:00Z,,1993,AT
1500,5997,03:37.1,3.618333333,0.01,AUS,1993-09-10T00:00:00Z,,1993,AT
1500,5997,03:37.1,3.618333333,0.01,ESP,1996-06-19T00:00:00Z,,1996,AT
1500,5997,03:37.1,3.618333333,0.01,UGA,1998-06-01T00:00:00Z,,1998,AT
1500,5997,03:37.1,3.618333333,0.01,KEN,2000-08-13T00:00:00Z,,2000,AT
1500,5997,03:37.1,3.618333333,0.01,KEN,2007-09-16T00:00:00Z,,2007,AT
1500,5997,03:37.1,3.618333333,0.01,KEN,2010-06-10T00:00:00Z,,2010,AT
1500,5997,03:37.1,3.618333333,0.01,USA,2010-07-09T00:00:00Z,,2010,AT
1500,5997,03:37.1,3.618333333,0.01,ITA,2017-06-03T00:00:00Z,,2017,AT
1500,5997,03:37.1,3.618333333,0.01,MAR,2017-06-10T00:00:00Z,,2017,AT
1500,6011,03:37.1,3.618333333,0.01,GDR,1978-08-18T00:00:00Z,,1978,AT
1500,6011,03:37.1,3.618333333,0.01,AUS,1990-08-19T00:00:00Z,,1990,AT
1500,6011,03:37.1,3.618333333,0.01,ESP,1991-06-29T00:00:00Z,,1991,AT
1500,6011,03:37.1,3.618333333,0.01,SUI,1991-08-07T00:00:00Z,,1991,AT
1500,6011,03:37.1,3.618333333,0.01,NZL,1992-06-09T00:00:00Z,,1992,AT
1500,6011,03:37.1,3.618333333,0.01,ESP,1996-06-06T00:00:00Z,,1996,AT
1500,6011,03:37.1,3.618333333,0.01,MAR,1997-06-10T00:00:00Z,,1997,AT
1500,6011,03:37.1,3.618333333,0.01,BRA,2001-08-10T00:00:00Z,,2001,AT
1500,6011,03:37.1,3.618333333,0.01,USA,2005-06-11T00:00:00Z,,2005,AT
1500,6011,03:37.1,3.618333333,0.01,CAN,2006-09-23T00:00:00Z,,2006,AT
1500,6011,03:37.1,3.618333333,0.01,USA,2007-05-20T00:00:00Z,,2007,AT
1500,6011,03:37.1,3.618333333,0.01,KEN,2009-08-15T00:00:00Z,,2009,AT
1500,6011,03:37.1,3.618333333,0.01,BEL,2010-07-10T00:00:00Z,,2010,AT
1500,6011,03:37.1,3.618333333,0.01,ESP,2010-08-22T00:00:00Z,,2010,AT
1500,6011,03:37.1,3.618333333,0.01,ESP,2010-08-27T00:00:00Z,,2010,AT
1500,6011,03:37.1,3.618333333,0.01,USA,2012-05-14T00:00:00Z,,2012,AT
1500,6011,03:37.1,3.618333333,0.01,KEN,2013-06-08T00:00:00Z,,2013,AT
1500,6011,03:37.1,3.618333333,0.01,KEN,2014-07-07T00:00:00Z,,2014,AT
1500,6029,03:37.1,3.618333333,0.01,USA,1988-08-17T00:00:00Z,,1988,AT
1500,6029,03:37.1,3.618333333,0.01,USA,1988-08-17T00:00:00Z,,1988,AT
1500,6029,03:37.1,3.618333333,0.01,GER,1992-05-24T00:00:00Z,,1992,AT
1500,6029,03:37.1,3.618333333,0.01,USA,1992-06-28T00:00:00Z,,1992,AT
1500,6029,03:37.1,3.618333333,0.01,KEN,1996-08-14T00:00:00Z,,1996,AT
1500,6029,03:37.1,3.618333333,0.01,IRL,2001-08-17T00:00:00Z,,2001,AT
1500,6029,03:37.1,3.618333333,0.01,MAR,2004-08-06T00:00:00Z,,2004,AT
1500,6029,03:37.1,3.618333333,0.01,GBR,2007-06-03T00:00:00Z,,2007,AT
1500,6029,03:37.1,3.618333333,0.01,KEN,2010-08-14T00:00:00Z,,2010,AT
1500,6029,03:37.1,3.618333333,0.01,USA,2013-07-27T00:00:00Z,,2013,AT
1500,6029,03:37.1,3.618333333,0.01,AUS,2015-09-11T00:00:00Z,,2015,AT
1500,6040,03:37.2,3.62,0.01,ES,1985-06-20T00:00:00Z,,1985,AT
1500,6040,03:37.2,3.62,0.01,SOM,1986-08-19T00:00:00Z,,1986,AT
1500,6040,03:37.2,3.62,0.01,KEN,1989-07-05T00:00:00Z,,1989,AT
1500,6040,03:37.2,3.62,0.01,FR,1989-08-25T00:00:00Z,,1989,AT
1500,6040,03:37.2,3.62,0.01,GBR,1990-08-21T00:00:00Z,,1990,AT
1500,6040,03:37.2,3.62,0.01,SUI,1991-08-07T00:00:00Z,,1991,AT
1500,6040,03:37.2,3.62,0.01,CRO,1992-08-19T00:00:00Z,,1992,AT
1500,6040,03:37.2,3.62,0.01,KEN,1998-08-09T00:00:00Z,,1998,AT
1500,6040,03:37.2,3.62,0.01,MAR,2002-07-16T00:00:00Z,,2002,AT
1500,6040,03:37.2,3.62,0.01,KEN,2003-06-29T00:00:00Z,,2003,AT
1500,6040,03:37.2,3.62,0.01,KEN,2008-06-06T00:00:00Z,,2008,AT
1500,6040,03:37.2,3.62,0.01,GBR,2008-06-24T00:00:00Z,,2008,AT
1500,6040,03:37.1,3.618333333,0.01,CAN,2009-06-07T00:00:00Z,,2009,AT
1500,6040,03:37.2,3.62,0.01,ALG,2009-07-07T00:00:00Z,,2009,AT
1500,6040,03:37.2,3.62,0.01,ESP,2010-06-09T00:00:00Z,,2010,AT
1500,6040,03:37.2,3.62,0.01,USA,2011-05-21T00:00:00Z,,2011,AT
1500,6040,03:37.1,3.618333333,0.01,USA,2013-07-27T00:00:00Z,,2013,AT
1500,6040,03:37.2,3.62,0.01,BEL,2014-06-08T00:00:00Z,,2014,AT
1500,6040,03:37.1,3.618333333,0.01,KEN,2015-06-11T00:00:00Z,,2015,AT
1500,6040,03:37.2,3.62,0.01,USA,2017-07-06T00:00:00Z,,2017,AT
1500,6040,03:37.2,3.62,0.01,AUS,2017-07-09T00:00:00Z,,2017,AT
1500,6061,03:37.2,3.62,0.01,ITA,1983-07-27T00:00:00Z,,1983,AT
1500,6061,03:37.2,3.62,0.01,GER,1988-06-19T00:00:00Z,,1988,AT
1500,6061,03:37.2,3.62,0.01,IRL,1992-08-06T00:00:00Z,,1992,AT
1500,6061,03:37.2,3.62,0.01,IRL,1993-08-01T00:00:00Z,,1993,AT
1500,6061,03:37.2,3.62,0.01,ESP,1997-08-03T00:00:00Z,,1997,AT
1500,6061,03:37.2,3.62,0.01,CAN,2000-10-05T00:00:00Z,,2000,AT
1500,6061,03:37.2,3.62,0.01,RSA,2004-05-31T00:00:00Z,,2004,AT
1500,6061,03:37.2,3.62,0.01,KEN,2004-07-27T00:00:00Z,,2004,AT
1500,6061,03:37.2,3.62,0.01,POR,2004-08-22T00:00:00Z,,2004,AT
1500,6061,03:37.1,3.618333333,0.01,BRN,2009-06-17T00:00:00Z,,2009,AT
1500,6061,03:37.2,3.62,0.01,USA,2012-06-09T00:00:00Z,,2012,AT
1500,6061,03:37.2,3.62,0.01,NOR,2013-06-30T00:00:00Z,,2013,AT
1500,6061,03:37.2,3.62,0.01,ESP,2016-07-16T00:00:00Z,,2016,AT
1500,6061,03:37.2,3.62,0.01,POR,2017-05-27T00:00:00Z,,2017,AT
1500,6075,03:37.1,3.618333333,0.01,FRA,1981-07-14T00:00:00Z,,1981,AT
1500,6075,03:37.2,3.62,0.01,UKR,1984-06-24T00:00:00Z,,1984,AT
1500,6075,03:37.2,3.62,0.01,IRL,1989-06-27T00:00:00Z,,1989,AT
1500,6075,03:37.2,3.62,0.01,ESP,1990-08-12T00:00:00Z,,1990,AT
1500,6075,03:37.2,3.62,0.01,NED,1990-08-12T00:00:00Z,,1990,AT
1500,6075,03:37.2,3.62,0.01,GBR,1992-07-17T00:00:00Z,,1992,AT
1500,6075,03:37.2,3.62,0.01,ITA,1996-06-05T00:00:00Z,,1996,AT
1500,6075,03:37.2,3.62,0.01,HU,1996-08-16T00:00:00Z,,1996,AT
1500,6075,03:37.2,3.62,0.01,ESP,1999-07-29T00:00:00Z,,1999,AT
1500,6075,03:37.2,3.62,0.01,KEN,2002-07-05T00:00:00Z,,2002,AT
1500,6075,03:37.2,3.62,0.01,NED,2004-08-24T00:00:00Z,,2004,AT
1500,6075,03:37.2,3.62,0.01,GBR,2009-08-15T00:00:00Z,,2009,AT
1500,6075,03:37.2,3.62,0.01,ETH,2011-07-15T00:00:00Z,,2011,AT
1500,6075,03:37.2,3.62,0.01,CAN,2012-05-18T00:00:00Z,,2012,AT
1500,6075,03:37.2,3.62,0.01,ETH,2012-06-10T00:00:00Z,,2012,AT
1500,6075,03:37.2,3.62,0.01,CAN,2012-07-08T00:00:00Z,,2012,AT
1500,6075,03:37.2,3.62,0.01,CAN,2013-07-01T00:00:00Z,,2013,AT
1500,6075,03:37.2,3.62,0.01,KEN,2013-09-01T00:00:00Z,,2013,AT
1500,6093,03:37.2,3.62,0.01,NZL,1983-07-04T00:00:00Z,,1983,AT
1500,6093,03:37.2,3.62,0.01,KEN,1986-08-20T00:00:00Z,,1986,AT
1500,6093,03:37.2,3.62,0.01,USA,1988-08-08T00:00:00Z,,1988,AT
1500,6093,03:37.2,3.62,0.01,KEN,1992-07-06T00:00:00Z,,1992,AT
1500,6093,03:37.1,3.618333333,0.01,AUS,1993-08-27T00:00:00Z,,1993,AT
1500,6093,03:37.1,3.618333333,0.01,USA,1993-08-27T00:00:00Z,,1993,AT
1500,6093,03:37.2,3.62,0.01,ESP,1994-08-07T00:00:00Z,,1994,AT
1500,6093,03:37.2,3.62,0.01,GBR,1996-08-10T00:00:00Z,,1996,AT
1500,6093,03:37.2,3.62,0.01,NZL,1997-03-15T00:00:00Z,,1997,AT
1500,6093,03:37.2,3.62,0.01,KEN,1999-09-03T00:00:00Z,,1999,AT
1500,6093,03:37.2,3.62,0.01,AUS,2003-06-12T00:00:00Z,,2003,AT
1500,6093,03:37.2,3.62,0.01,GBR,2003-07-13T00:00:00Z,,2003,AT
1500,6093,03:37.2,3.62,0.01,ESP,2004-06-05T00:00:00Z,,2004,AT
1500,6093,03:37.2,3.62,0.01,FRA,2005-07-05T00:00:00Z,,2005,AT
1500,6093,03:37.2,3.62,0.01,ALG,2005-07-23T00:00:00Z,,2005,AT
1500,6093,03:37.2,3.62,0.01,KEN,2006-07-07T00:00:00Z,,2006,AT
1500,6093,03:37.2,3.62,0.01,AUS,2013-06-25T00:00:00Z,,2013,AT
1500,6093,03:37.2,3.62,0.01,MAR,2015-06-14T00:00:00Z,,2015,AT
1500,6093,03:37.1,3.618333333,0.01,ALG,2016-06-09T00:00:00Z,,2016,AT
1500,6093,03:37.2,3.62,0.01,GER,2016-07-16T00:00:00Z,,2016,AT
1500,6113,03:37.2,3.62,0.01,FRG,1978-09-03T00:00:00Z,,1978,AT
1500,6113,03:37.2,3.62,0.01,GDR,1983-06-09T00:00:00Z,,1983,AT
1500,6113,03:37.2,3.62,0.01,SWE,1985-07-27T00:00:00Z,,1985,AT
1500,6113,03:37.2,3.62,0.01,GDR,1985-08-23T00:00:00Z,,1985,AT
1500,6113,03:37.1,3.618333333,0.01,RSA,1986-04-02T00:00:00Z,,1986,AT
1500,6113,03:37.2,3.62,0.01,FRA,1987-06-13T00:00:00Z,,1987,AT
1500,6113,03:37.2,3.62,0.01,CRO,1993-08-07T00:00:00Z,,1993,AT
1500,6113,03:37.2,3.62,0.01,GBR,1996-06-16T00:00:00Z,,1996,AT
1500,6113,03:37.2,3.62,0.01,BRA,2000-07-08T00:00:00Z,,2000,AT
1500,6113,03:37.2,3.62,0.01,KEN,2003-06-25T00:00:00Z,,2003,AT
1500,6113,03:37.2,3.62,0.01,NED,2004-07-06T00:00:00Z,,2004,AT
1500,6113,03:37.2,3.62,0.01,USA,2007-08-04T00:00:00Z,,2007,AT
1500,6113,03:37.1,3.618333333,0.01,USA,2009-06-07T00:00:00Z,,2009,AT
1500,6113,03:37.2,3.62,0.01,MAR,2009-07-03T00:00:00Z,,2009,AT
1500,6113,03:37.2,3.62,0.01,MAR,2009-08-17T00:00:00Z,,2009,AT
1500,6113,03:37.2,3.62,0.01,GBR,2010-07-01T00:00:00Z,,2010,AT
1500,6113,03:37.2,3.62,0.01,USA,2011-07-19T00:00:00Z,,2011,AT
1500,6113,03:37.2,3.62,0.01,USA,2012-05-18T00:00:00Z,,2012,AT
1500,6113,03:37.2,3.62,0.01,USA,2016-07-29T00:00:00Z,,2016,AT
1500,6113,03:37.2,3.62,0.01,PER,2017-06-15T00:00:00Z,,2017,AT
1500,6113,03:37.2,3.62,0.01,USA,2017-07-09T00:00:00Z,,2017,AT
1500,6134,03:37.2,3.62,0.01,KEN,1967-07-08T00:00:00Z,,1967,AT
1500,6134,03:37.2,3.62,0.01,USA,1969-07-30T00:00:00Z,,1969,AT
1500,6134,03:37.2,3.62,0.01,KEN,1971-09-05T00:00:00Z,,1971,AT
1500,6134,03:37.2,3.62,0.01,FI,1973-06-28T00:00:00Z,,1973,AT
1500,6134,03:37.2,3.62,0.01,RSA,1974-04-13T00:00:00Z,,1974,AT
1500,6134,03:37.2,3.62,0.01,RSA,1975-03-25T00:00:00Z,,1975,AT
1500,6134,03:37.2,3.62,0.01,TAN,1975-09-06T00:00:00Z,,1975,AT
1500,6134,03:37.2,3.62,0.01,MDA,1976-07-22T00:00:00Z,,1976,AT
1500,6134,03:37.2,3.62,0.01,NZL,1977-03-20T00:00:00Z,,1977,AT
1500,6134,03:37.2,3.62,0.01,RUS,1979-06-09T00:00:00Z,,1979,AT
1500,6134,03:37.2,3.62,0.01,FRA,1979-08-12T00:00:00Z,,1979,AT
1500,6134,3:37,3.616666667,0.01,GBR,1980-07-01T00:00:00Z,,1980,AT
1500,6134,3:37,3.616666667,0.01,USA,1983-07-09T00:00:00Z,,1983,AT
1500,6134,3:37,3.616666667,0.01,KEN,1984-06-30T00:00:00Z,,1984,AT
1500,6134,3:37,3.616666667,0.01,AUS,1984-07-16T00:00:00Z,,1984,AT
1500,6134,3:37,3.616666667,0.01,GBR,1986-09-10T00:00:00Z,,1986,AT
1500,6134,03:37.2,3.62,0.01,RUS,1988-06-24T00:00:00Z,,1988,AT
1500,6134,3:37,3.616666667,0.01,AUS,1991-02-07T00:00:00Z,,1991,AT
1500,6134,3:37,3.616666667,0.01,USA,1991-07-06T00:00:00Z,,1991,AT
1500,6134,3:37,3.616666667,0.01,KEN,1996-06-27T00:00:00Z,,1996,AT
1500,6134,03:37.2,3.62,0.01,POR,1997-07-19T00:00:00Z,,1997,AT
1500,6134,3:37,3.616666667,0.01,GBR,2003-08-08T00:00:00Z,,2003,AT
1500,6134,3:37,3.616666667,0.01,KEN,2004-05-15T00:00:00Z,,2004,AT
1500,6134,3:37,3.616666667,0.01,KEN,2005-06-04T00:00:00Z,,2005,AT
1500,6134,3:37,3.616666667,0.01,KEN,2009-06-16T00:00:00Z,,2009,AT
1500,6134,03:37.2,3.62,0.01,TAN,1974-06-27T00:00:00Z,,1974,AT
1500,6134,03:37.2,3.62,0.01,IRL,1985-06-27T00:00:00Z,,1985,AT
1500,6134,03:37.2,3.62,0.01,ZIM,1992-05-30T00:00:00Z,,1992,AT
1500,6134,03:37.2,3.62,0.01,GBR,1994-07-15T00:00:00Z,,1994,AT
1500,6134,03:37.2,3.62,0.01,KEN,1998-07-04T00:00:00Z,,1998,AT
1500,6134,03:37.2,3.62,0.01,USA,1998-07-11T00:00:00Z,,1998,AT
1500,6134,03:37.2,3.62,0.01,KEN,2002-06-08T00:00:00Z,,2002,AT
1500,6134,03:37.2,3.62,0.01,ESP,2005-07-05T00:00:00Z,,2005,AT
1500,6134,03:37.2,3.62,0.01,USA,2005-08-08T00:00:00Z,,2005,AT
1500,6134,03:37.2,3.62,0.01,CAN,2011-05-21T00:00:00Z,,2011,AT
1500,6134,03:37.2,3.62,0.01,NZL,2014-08-10T00:00:00Z,,2014,AT
1500,6134,03:37.2,3.62,0.01,MAR,2015-07-08T00:00:00Z,,2015,AT
1500,6134,03:37.2,3.62,0.01,USA,2015-07-18T00:00:00Z,,2015,AT
1500,6172,03:37.2,3.62,0.01,GDR,1984-05-13T00:00:00Z,,1984,AT
1500,6172,03:37.2,3.62,0.01,KEN,1991-09-20T00:00:00Z,,1991,AT
1500,6172,03:37.2,3.62,0.01,DEN,1992-07-08T00:00:00Z,,1992,AT
1500,6172,03:37.2,3.62,0.01,GER,1993-09-10T00:00:00Z,,1993,AT
1500,6172,03:37.2,3.62,0.01,GER,1994-08-21T00:00:00Z,,1994,AT
1500,6172,03:37.2,3.62,0.01,GBR,1997-06-08T00:00:00Z,,1997,AT
1500,6172,03:37.2,3.62,0.01,KEN,2004-07-31T00:00:00Z,,2004,AT
1500,6172,03:37.2,3.62,0.01,MAR,2008-08-17T00:00:00Z,,2008,AT
1500,6172,03:37.2,3.62,0.01,KSA,2010-06-06T00:00:00Z,,2010,AT
1500,6172,03:37.2,3.62,0.01,BEL,2011-08-02T00:00:00Z,,2011,AT
1500,6172,03:37.2,3.62,0.01,ETH,2013-08-18T00:00:00Z,,2013,AT
1500,6172,03:37.2,3.62,0.01,FRA,2014-07-05T00:00:00Z,,2014,AT
1500,6172,03:37.2,3.62,0.01,ESP,2017-06-14T00:00:00Z,,2017,AT
1500,6172,03:37.2,3.62,0.01,BRN,2017-06-25T00:00:00Z,,2017,AT
1500,6186,03:37.2,3.62,0.01,USA,1983-07-23T00:00:00Z,,1983,AT
1500,6186,03:37.2,3.62,0.01,NZL,1988-07-27T00:00:00Z,,1988,AT
1500,6186,03:37.2,3.62,0.01,USA,1994-07-15T00:00:00Z,,1994,AT
1500,6186,03:37.2,3.62,0.01,GBR,1994-08-28T00:00:00Z,,1994,AT
1500,6186,03:37.2,3.62,0.01,ITA,1994-08-28T00:00:00Z,,1994,AT
1500,6186,03:37.2,3.62,0.01,FRA,1994-08-30T00:00:00Z,,1994,AT
1500,6186,03:37.2,3.62,0.01,KEN,1997-06-05T00:00:00Z,,1997,AT
1500,6186,03:37.2,3.62,0.01,KEN,1997-07-07T00:00:00Z,,1997,AT
1500,6186,03:37.2,3.62,0.01,IRL,1997-07-16T00:00:00Z,,1997,AT
1500,6186,03:37.2,3.62,0.01,GBR,1998-06-01T00:00:00Z,,1998,AT
1500,6186,03:37.2,3.62,0.01,NED,1999-07-10T00:00:00Z,,1999,AT
1500,6186,03:37.2,3.62,0.01,GER,1999-09-05T00:00:00Z,,1999,AT
1500,6186,03:37.2,3.62,0.01,FRA,2004-06-02T00:00:00Z,,2004,AT
1500,6186,03:37.2,3.62,0.01,USA,2008-06-21T00:00:00Z,,2008,AT
1500,6186,03:37.2,3.62,0.01,RSA,2009-05-02T00:00:00Z,,2009,AT
